# Network	H1	L1	
1.412275994223176134e+01 1.179319867172483427e+01 7.769994432117287353e+00
1.412146817506703300e+01 1.178031536849502992e+01 7.787171067738967167e+00
1.432969088686756365e+01 1.194881165159135072e+01 7.909863527771516800e+00
1.415638371023167252e+01 1.181279237557605555e+01 7.801354756889655739e+00
1.422825763870690174e+01 1.186856733569294597e+01 7.847319595348701604e+00
1.412480155024453410e+01 1.179612788306276272e+01 7.769259025172194910e+00
1.419523258759156192e+01 1.184735797148199588e+01 7.819510042923623949e+00
1.427102509410872422e+01 1.190380243819926598e+01 7.871571936341693387e+00
1.422824248822092308e+01 1.187046199104606004e+01 7.844425818550772256e+00
1.418945725796252333e+01 1.182991565948338497e+01 7.835419118659517679e+00
1.424128772501018325e+01 1.187058455989801509e+01 7.867877621877232386e+00
1.419732258851947115e+01 1.183799546273733938e+01 7.837463371952394731e+00
1.434527030831585392e+01 1.195914586206866836e+01 7.922475021633979431e+00
1.410859988758506844e+01 1.178407718263812320e+01 7.758100008481005894e+00
1.410616772563536614e+01 1.178102184490741244e+01 7.758317613604845064e+00
1.421487430950811159e+01 1.186142891029334123e+01 7.833846809912165199e+00
1.423428560421818467e+01 1.187687520331939872e+01 7.845681746491497854e+00
1.418772345913809296e+01 1.183479991543841336e+01 7.824896671171847728e+00
1.411263091624072175e+01 1.178346669572117378e+01 7.766354615188736155e+00
1.426878651604615378e+01 1.190152460098292941e+01 7.870958061932400440e+00
1.423658598270363917e+01 1.187777201669366178e+01 7.848497458900188128e+00
1.416594120609792462e+01 1.182216200158882380e+01 7.804509969422325000e+00
1.421414497945549549e+01 1.185753017907998164e+01 7.838424302701874069e+00
1.416958188472657909e+01 1.182374941837701776e+01 7.808713112888752583e+00
1.420841875456624237e+01 1.185373248749664121e+01 7.833785140018613369e+00
1.418581269166174508e+01 1.182863200582251650e+01 7.830756450927500723e+00
1.411527127784947844e+01 1.178241615547825383e+01 7.772744224944459823e+00
1.419537820160020303e+01 1.185046361832751671e+01 7.815067134526874071e+00
1.430510727587380515e+01 1.192798909044797284e+01 7.896782283462793650e+00
