# Network	H1	L1	
1.439651764759755714e+01 1.145704837418032618e+01 8.717554871022025864e+00
1.439321069835905220e+01 1.146491792648933306e+01 8.701733801158308523e+00
1.438964598632791336e+01 1.146469206638816196e+01 8.696134051102211160e+00
1.442268263458012356e+01 1.146592693326486589e+01 8.749073890352645932e+00
1.439785434370814166e+01 1.146695768371773383e+01 8.706726777754211000e+00
1.440322465250110717e+01 1.146014666496977696e+01 8.724558373224271079e+00
1.438990964868979106e+01 1.145286111595291167e+01 8.712145083511257937e+00
1.452911162549916568e+01 1.155003542178471498e+01 8.814293300187676650e+00
1.439332672831493198e+01 1.146977126629349897e+01 8.695527666963808855e+00
1.444143711264521102e+01 1.149746009426394089e+01 8.738622160231821923e+00
1.444122732709181811e+01 1.146279129915540018e+01 8.783704363464812204e+00
1.440493140089625790e+01 1.147159517058382860e+01 8.712321901006918168e+00
1.453353084257362404e+01 1.156952946784352143e+01 8.795993783805169386e+00
1.440329495123777903e+01 1.144399179641231967e+01 8.745853715675742990e+00
1.442211203268980846e+01 1.148110312662428711e+01 8.728206372404022417e+00
1.440573490378846877e+01 1.146351193336099072e+01 8.724281762524611850e+00
