# Network	H1	L1	
5.630957863434589683e+01 4.599453980418861221e+01 3.248493426464786893e+01
5.656192394286129854e+01 4.622867834356686245e+01 3.259080451177999294e+01
5.438375163007353308e+01 4.442401686182167708e+01 3.137035491068133908e+01
5.533088245152858065e+01 4.509582823374427107e+01 3.206045584169861939e+01
5.497241036219378429e+01 4.494661739203473871e+01 3.165071067201289523e+01
5.688623707005091035e+01 4.640858670949146614e+01 3.289813136969403473e+01
5.535893134894732270e+01 4.517538681723357286e+01 3.199680774719223919e+01
5.422889974184172956e+01 4.424659302507156866e+01 3.135303131890774608e+01
5.566492852945261660e+01 4.550908386876862721e+01 3.205475867347080055e+01
5.609046958425762597e+01 4.599507608960445282e+01 3.210286207947862636e+01
5.433115875428702424e+01 4.433264133716230759e+01 3.140846579592940202e+01
5.448638423880679227e+01 4.452000681780418745e+01 3.141233930100656835e+01
5.599771182200188946e+01 4.575132165992504696e+01 3.228870229151434756e+01
5.572358054019513673e+01 4.557005263000671391e+01 3.207004414586971563e+01
5.476861630143673665e+01 4.461242244010005464e+01 3.177000307837660031e+01
5.490221547378154554e+01 4.496967716375906576e+01 3.149573621487239095e+01
5.609054138459628547e+01 4.563547571062971997e+01 3.261214788206433468e+01
5.518695000873758971e+01 4.504495044489736699e+01 3.188341090102566255e+01
5.561110540362297883e+01 4.529570415189377286e+01 3.226289245552819551e+01
5.563349785501424094e+01 4.540987155893309080e+01 3.214077859332398646e+01
5.392473211939151412e+01 4.396095505090357136e+01 3.122997222478064572e+01
5.455076957724580922e+01 4.444858334669865485e+01 3.162451422459086459e+01
5.587720176223047019e+01 4.565000483486566196e+01 3.222326388424602328e+01
5.619055100907187494e+01 4.594387393572458933e+01 3.235024683802821954e+01
5.493785137404617558e+01 4.482543571350212375e+01 3.176236494172742297e+01
5.713478144685285542e+01 4.664400874583670031e+01 3.299575274331456853e+01
5.421693743568162205e+01 4.416192807559058764e+01 3.145155661570630556e+01
5.650372664741507833e+01 4.620898019090780906e+01 3.251770709570547524e+01
5.706066802931014337e+01 4.669199112231007120e+01 3.279905183058275497e+01
5.484204584816229300e+01 4.476776884784511878e+01 3.167801864381424437e+01
5.531288154409371316e+01 4.510007431515787601e+01 3.202340021731264841e+01
5.465207735536957045e+01 4.451729032705994626e+01 3.170268791748665294e+01
5.501745712068704819e+01 4.490158025382845608e+01 3.179258842459418233e+01
5.573450079036247473e+01 4.549626520220405723e+01 3.219354641852356735e+01
5.396607617784047761e+01 4.399726152846967864e+01 3.125025369541699050e+01
5.497918742943533488e+01 4.482632523599230012e+01 3.183255591745690438e+01
5.530676777846969117e+01 4.508030151117206685e+01 3.204067692423789282e+01
5.446873967691978180e+01 4.437036427634920699e+01 3.159294820013050042e+01
5.599328708253474929e+01 4.573063441233525594e+01 3.231032767634044944e+01
5.385503271456531849e+01 4.410482198318297975e+01 3.090516504596990899e+01
5.583057034892708970e+01 4.555358394925718812e+01 3.227884097771284644e+01
5.667801180372742920e+01 4.642851968462487378e+01 3.250830020037754764e+01
5.388101571039210569e+01 4.389450482556891586e+01 3.124798073638723750e+01
5.529558449774927453e+01 4.503950624103205058e+01 3.207872414095930225e+01
5.732327120099564866e+01 4.682176673393198740e+01 3.307082673741551559e+01
5.426076601955626444e+01 4.422773123887449742e+01 3.143467064390712551e+01
5.748508991852805394e+01 4.692501045349204247e+01 3.320510437991300989e+01
5.610818484183229060e+01 4.583376048212028309e+01 3.236347951492311381e+01
5.603084261825425472e+01 4.577931290312840673e+01 3.230649833437598772e+01
5.494481970330673448e+01 4.492883692854263700e+01 3.162803858093808174e+01
5.604395703974426368e+01 4.574130373706587704e+01 3.238299326971154812e+01
5.396388522991281889e+01 4.413359919712075907e+01 3.105360415499470506e+01
5.525109198897045104e+01 4.516912154787448941e+01 3.181876214699457250e+01
5.535710485609357079e+01 4.528534209374628006e+01 3.183782105453998668e+01
5.447408872145122416e+01 4.463849706186843491e+01 3.122228246125036932e+01
