# Mf af A2220 A2330 phi2220 phi2330 logL logPrior
6.797361863961327799e+01 6.791690408169921422e-01 2.989432331080391592e+01 1.590137527080322410e+00 1.066791076071289091e+00 4.719820613240757190e+00 1.978186401978540744e+04 0.000000000000000000e+00
6.637482440264291483e+01 6.642798351093504028e-01 2.942994329449183510e+01 2.653809634970756282e+00 1.002270581336383248e+00 4.696539920664629442e+00 1.978187374585291764e+04 0.000000000000000000e+00
6.690863722009557080e+01 6.824451276786910325e-01 3.043178795028795136e+01 4.171735466445950280e+00 1.014797188172292808e+00 4.744845831821506543e+00 1.978189981747976708e+04 0.000000000000000000e+00
6.774027200016024608e+01 6.815428633338652675e-01 3.015212865074662929e+01 1.520724520182073380e+00 1.052085411867735409e+00 4.855026502650645170e+00 1.978190243810911124e+04 0.000000000000000000e+00
6.854998550537722224e+01 6.915116363288416057e-01 3.045118797994558335e+01 3.163297391500417444e+00 1.060016226553518015e+00 4.806884530305011616e+00 1.978190768855295391e+04 0.000000000000000000e+00
6.955364292629346323e+01 7.239079506141539166e-01 2.857087698782319762e+01 2.796199761718903609e+00 1.061579593451514647e+00 5.167312243182457188e+00 1.978192124636937297e+04 0.000000000000000000e+00
6.686086730052528537e+01 6.798596970358498082e-01 2.991528977531375943e+01 4.010668248781104062e+00 1.031614665932155450e+00 5.196553739482209444e+00 1.978192526790017291e+04 0.000000000000000000e+00
6.683313402619229748e+01 6.607834855854686218e-01 3.008428625956696578e+01 2.321496706283990630e+00 1.026804163834668993e+00 4.899838778827189323e+00 1.978194607873239511e+04 0.000000000000000000e+00
6.801492769895236279e+01 7.045590561727215206e-01 2.905689661146602276e+01 3.490046499488107301e+00 1.023643926848559982e+00 5.069904844228666718e+00 1.978194832172134556e+04 0.000000000000000000e+00
6.822573215622911391e+01 6.820201737658428964e-01 3.015646769347018719e+01 1.902194775213814193e+00 1.114591813245466856e+00 4.819013332584376919e+00 1.978195185824377040e+04 0.000000000000000000e+00
6.947654181484527669e+01 7.201334875228450061e-01 2.827727368399428798e+01 3.854365841624075362e+00 1.034192371712787883e+00 4.526754618923248152e+00 1.978196239386626621e+04 0.000000000000000000e+00
6.465447160549928185e+01 6.048814482061400932e-01 3.073791697955395819e+01 1.608593888458198951e+00 1.130593736567749197e+00 5.069411901650787478e+00 1.978196467332098109e+04 0.000000000000000000e+00
6.575884263481594871e+01 6.517874031095973741e-01 3.056987292197066353e+01 5.152456930774036437e+00 1.013791147488692257e+00 5.012911844045289556e+00 1.978196968966874192e+04 0.000000000000000000e+00
6.478935766852886502e+01 6.043305646202888903e-01 3.118918439227415362e+01 1.721463217118653688e+00 1.099026647305685112e+00 5.453648259059948877e+00 1.978198192291977830e+04 0.000000000000000000e+00
