# Network	H1	L1	
1.421510702158708561e+01 1.131914683573395131e+01 8.599196622142589064e+00
1.420520542802119834e+01 1.123037679724110838e+01 8.698649219520893539e+00
1.417254105135824105e+01 1.123867291247450950e+01 8.634416657704576892e+00
1.446281828514488943e+01 1.150980736652632963e+01 8.757707869903949671e+00
1.430223674593023198e+01 1.136399739086674465e+01 8.684096915454757593e+00
1.437220483477186050e+01 1.143011988571384663e+01 8.712785502400970827e+00
1.418734375360197575e+01 1.128297213238081476e+01 8.600887317177626556e+00
1.427830062721813142e+01 1.138560914326584772e+01 8.616134471907852088e+00
1.424194389700204155e+01 1.131078315097928133e+01 8.654429529257079423e+00
1.424493555215754981e+01 1.131720356086088231e+01 8.650959047825846682e+00
1.415025058792717161e+01 1.118101430447270417e+01 8.672629983131415088e+00
1.421165358135211498e+01 1.127906489671328316e+01 8.646027560220273855e+00
1.412750992436525976e+01 1.127038326822178504e+01 8.518509121344258972e+00
1.425562415368444569e+01 1.133309488594423264e+01 8.647761578425717133e+00
1.416092493915674666e+01 1.126938993408361434e+01 8.575117821115137318e+00
1.424471464703333012e+01 1.134402083898766733e+01 8.615398225271970745e+00
1.413974297564660176e+01 1.116403581635631248e+01 8.677363407652167737e+00
1.439516441893177756e+01 1.141100029421842521e+01 8.775524538933641594e+00
1.415202625519005331e+01 1.127079852198702348e+01 8.558559914165684290e+00
1.416296840438546489e+01 1.128242254895346619e+01 8.561344254875359994e+00
1.415668564509276628e+01 1.126617035470818884e+01 8.572348219284487314e+00
1.442400286439339929e+01 1.144215508722089147e+01 8.782308670959707797e+00
1.417321439547036732e+01 1.122393514300499895e+01 8.654668463065803508e+00
1.418586359296517507e+01 1.127737300796851017e+01 8.605787815032281074e+00
1.413015658715631240e+01 1.125537120415856940e+01 8.542712931742176607e+00
1.422661823134048298e+01 1.134105893566588641e+01 8.589356699896816494e+00
1.422076042101088511e+01 1.134332201755433545e+01 8.576658589325839799e+00
1.450950553955789069e+01 1.154928662552268115e+01 8.782922602641106025e+00
1.419516576672645769e+01 1.130208547732147117e+01 8.588689947143384629e+00
1.415988183268324363e+01 1.122312084130986776e+01 8.633875844422888690e+00
1.423693688135679025e+01 1.121482016945816085e+01 8.770301039898894757e+00
1.420391937754277301e+01 1.130038956472250966e+01 8.605377468144304487e+00
1.420770279461978092e+01 1.128817451074971956e+01 8.627626261904666194e+00
1.439497538238696173e+01 1.143758500616249663e+01 8.740535766549641039e+00
1.423075502450016216e+01 1.128654434561359210e+01 8.667658582445115556e+00
1.413562598533936843e+01 1.126110223364032592e+01 8.544208475973794847e+00
1.417452626642040947e+01 1.127907213455709012e+01 8.584854492703989592e+00
1.415449320156177571e+01 1.116464540641021586e+01 8.700595999250957391e+00
1.414529834923085794e+01 1.125308287202959079e+01 8.570740415155945868e+00
1.429025706729193601e+01 1.137922773617439098e+01 8.644340528783359900e+00
1.413888821849567279e+01 1.126179958428187788e+01 8.548685874365968829e+00
1.428667967146613549e+01 1.137786132190890953e+01 8.640224984020552057e+00
1.420050891644827651e+01 1.124974912935921800e+01 8.665887029762650684e+00
1.413877600743126628e+01 1.125698247637877003e+01 8.554842635304012788e+00
1.415040111927750566e+01 1.128709210304167954e+01 8.534366039367203172e+00
1.415039852765553618e+01 1.126520716194078631e+01 8.563228718773892467e+00
1.425856794151523843e+01 1.134451803949946225e+01 8.637631052220127614e+00
1.413875184299879884e+01 1.126205731816407507e+01 8.548120766594779596e+00
1.431096458170059194e+01 1.139511731462765631e+01 8.657656071048432267e+00
1.433985162506160371e+01 1.137062480225974248e+01 8.737289982312450576e+00
1.413715070043268085e+01 1.128664574906853169e+01 8.512969967160550766e+00
1.415174462583216020e+01 1.128575063343932072e+01 8.538366857578409963e+00
1.424496025626681472e+01 1.130188768915417263e+01 8.670999213721938048e+00
1.419003499588707129e+01 1.130152049697896288e+01 8.580951441469888863e+00
1.417102264212638829e+01 1.126663307341295450e+01 8.595397716960871293e+00
1.432791962274172093e+01 1.139600524365814138e+01 8.684488770345865305e+00
1.414248334831643916e+01 1.125654519450203317e+01 8.561543408845214032e+00
1.437928348932931932e+01 1.142232897342362463e+01 8.734654800814167785e+00
1.416466037437577974e+01 1.127157638610010437e+01 8.578412982231732542e+00
1.414003862957450508e+01 1.124410889604894592e+01 8.573838555725911803e+00
1.423673399833761977e+01 1.124852031966266885e+01 8.726705309425678792e+00
1.418818796495552093e+01 1.129341664455760252e+01 8.588563222177384660e+00
1.419931004843152245e+01 1.132677828412139576e+01 8.562972588642590921e+00
1.425878221988004313e+01 1.130802495847111366e+01 8.685703306731220152e+00
1.426991708281717131e+01 1.136151795694520672e+01 8.634028217726005039e+00
1.416142395353895012e+01 1.117911132017622400e+01 8.693296180562041897e+00
1.417677188081104411e+01 1.118093023089435079e+01 8.715942871108524059e+00
1.419196040018100824e+01 1.129550580731178044e+01 8.592047983879730566e+00
1.421433117643536725e+01 1.128417765242600268e+01 8.643757603141821733e+00
1.422262747037118835e+01 1.132219627543729068e+01 8.607613122197761868e+00
1.441598374888798340e+01 1.147801809765512182e+01 8.722137811230910032e+00
1.429938756736999927e+01 1.138866782773843056e+01 8.647006991513961793e+00
1.414672351144302631e+01 1.120361669093121471e+01 8.637636201641187839e+00
1.416468300266677893e+01 1.120558622874461818e+01 8.664472392258291578e+00
1.416078945150220214e+01 1.125430438536591460e+01 8.594683862208636782e+00
1.415012531335652746e+01 1.126037695665941385e+01 8.569128145711609079e+00
1.421633118788426664e+01 1.130144321273149544e+01 8.624468317120546956e+00
1.419779837941104006e+01 1.129041062133178563e+01 8.608374226538085594e+00
1.417396850494919924e+01 1.118561517157219498e+01 8.705365955132831957e+00
1.415091333008064645e+01 1.127449376065657205e+01 8.551850005488294215e+00
1.424408978357104338e+01 1.134538534695114720e+01 8.612567857011006467e+00
1.433493420282220043e+01 1.142769092926270780e+01 8.654375692358669880e+00
1.420768707518542939e+01 1.130965723212642082e+01 8.599420057085341185e+00
1.419055915197891338e+01 1.129966005465395718e+01 8.584267685427231953e+00
1.415478552217880548e+01 1.129297539325857969e+01 8.533853757016167663e+00
1.450935984118642708e+01 1.155713861250400143e+01 8.772346897632498752e+00
1.416098719621548518e+01 1.127309579684929552e+01 8.570348273345583578e+00
1.420275683913326858e+01 1.125588102767042820e+01 8.661607479127400921e+00
1.427124361326635871e+01 1.135731773466931038e+01 8.641743350907955090e+00
1.415469785437209005e+01 1.126276656678141741e+01 8.573538395012679558e+00
1.426417534584524738e+01 1.135037582742210382e+01 8.639193647169356893e+00
1.415077361334015293e+01 1.126252401061074693e+01 8.567376889481421287e+00
1.432917085233782828e+01 1.140363162306318223e+01 8.676538660143304327e+00
1.417107770071272554e+01 1.116157477141924126e+01 8.731477069869390206e+00
1.419525765851794397e+01 1.129175480031997303e+01 8.602419050544048318e+00
1.416597391147760909e+01 1.117172354755840402e+01 8.710190000085722417e+00
1.416403482657406876e+01 1.124340531361902862e+01 8.614274172679118990e+00
1.416262939349764771e+01 1.123673379949856432e+01 8.620666149246826393e+00
1.428012812580781343e+01 1.130286400181753237e+01 8.727389337362273736e+00
1.417232709813197822e+01 1.126057201874905012e+01 8.605485064016550112e+00
1.415341895916595938e+01 1.126300394640137625e+01 8.571114882967410864e+00
1.416138895340981740e+01 1.122262993138630982e+01 8.636985267609857075e+00
1.417999483048975762e+01 1.121623552169430305e+01 8.675731330245259443e+00
1.429618502705080374e+01 1.136771458797326950e+01 8.669254372438917500e+00
1.439513914786440552e+01 1.143554263031855633e+01 8.743477330933345115e+00
1.415615347732289031e+01 1.126002185572605896e+01 8.579544806229085552e+00
1.459294421538275621e+01 1.161724948579009897e+01 8.831394864809452017e+00
1.417188523874843575e+01 1.126581269289499865e+01 8.597894834717493495e+00
1.422019020585393712e+01 1.129469215314438735e+01 8.639660795214291866e+00
1.433801314088549717e+01 1.140933796084389584e+01 8.683641409193015193e+00
1.416080836016896427e+01 1.129141617448444102e+01 8.545900431670286679e+00
1.427612217183854249e+01 1.129897666028679915e+01 8.725869051020316292e+00
1.416289956362468061e+01 1.128583609996370463e+01 8.556729957996582314e+00
1.418521724764841707e+01 1.126850190842939092e+01 8.616336408399181579e+00
